prompt,gt_answer,pred_answer
"<s>[INST]""""""A janitor mops a tiled floor under fluorescent lights, methodically working his way through ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman waters plants on her balcony, looking down at the street, her thoughts drifting as she ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A delivery person knocks on a door and waits patiently, glancing around at the quiet neighborhood ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man adjusts his tie in front of a mirror before leaving, making sure everything is perfectly ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A chessboard sits mid-game in a park, no players nearby, the pieces waiting for someone ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A bus pulls away from a stop, leaving behind one waiting passenger, who watches it disappear into ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A parking garage slowly empties as evening sets in, the sound of cars driving off echoing ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A dog barks in the distance as someone walks by with groceries, the sound lingering ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A construction crane looms over a half-finished building, its shadow casting across the surrounding construction ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A street cleaner passes by early in the morning, sweeping the gutters as the first rays of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A person flips through a magazine in a waiting room, glancing at the pages absentmindedly ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man writes something on a whiteboard during a meeting, his hand moving quickly as others watch ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A slow-moving river reflects the overcast sky and bare trees, the water rippling gently ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,s
"<s>[INST]""""""A boy kicks a soccer ball against a brick wall, watching it bounce back with a soft th ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman stands at the photocopier, waiting as papers slide out, glancing at her watch ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man repairs a bicycle chain, tools scattered on the ground, carefully tightening the links one by ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A field of grass sways gently in the breeze, uninterrupted by anything except the sound of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A road sign points in two directions at a rural intersection, the landscape stretching out in each way ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A delivery truck unloads boxes in front of a quiet store, the driver lifting each item ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A pedestrian crosses the street with a grocery bag in each hand, walking briskly toward the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A digital clock changes from 3:59 to 4:00 with a soft ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man eats noodles at a small corner restaurant, watching passersby through the foggy ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A street musician tunes his guitar, no audience yet, the sound of strings ringing through the air ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A calendar page flutters slightly as the fan hums nearby, the date marking the start ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman adjusts her scarf while walking past a construction site, eyeing the workers as ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A bird lands on a power line beside others already perched, its feathers ruffled by ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A train schedule scrolls across a screen at the station entrance, passengers glancing up at it occasionally ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman sits on a bench reading a paperback novel, the pages turning slowly as she becomes ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A squirrel pauses on a fence, tail twitching, then runs off, disappearing into the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A barista pours coffee into a paper cup, steam rising steadily, filling the cafe with ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A row of bicycles is parked in front of a school building, students milling about as the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A computer screen displays a loading icon in an empty office, the cursor spinning as the software loads ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A person stands under a streetlight waiting for a rideshare, checking their phone for updates ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A flag flutters outside a post office in a light breeze, its colors vivid against the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man replaces a lightbulb in the ceiling of a stairwell, standing on a ladder ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A barge moves slowly down the river, silent and steady, the water rippling gently as ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A plane taxis along the runway, passengers still seated, waiting for the signal to take off ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman ties her shoelaces before heading out for a walk, adjusting her jacket as she ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A store clerk arranges cereal boxes neatly on a shelf, making sure they’re aligned with the ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A briefcase rests beside a bench in a quiet plaza, its owner standing nearby, talking on ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A car gets washed at an automatic station, soap covering the windows as water sprays all around ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A woman scrolls through her phone in line at a pharmacy, occasionally glancing up as the line ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A row of mailboxes stands at the edge of a gravel road, each one slightly aske ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A clock ticks loudly in an otherwise silent room, marking the passage of time as nothing else happens ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man carries two bags of groceries up a stairwell, careful not to drop anything ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A cactus sits in the corner of a sunlit windowsill, its spines casting shadows across ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A painter tapes the edges of a wall before starting, preparing the space for a fresh coat of ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man locks his bicycle to a street pole before entering a store, making sure it’s secure ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A security guard patrols a shopping center, eyes scanning calmly, looking out for any signs of trouble ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A jacket hangs from a hook in a sparsely decorated hallway, the fabric slightly wrinkled from ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A mechanic checks a car engine while a radio plays nearby, the soft hum of the music filling ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A child stares out the car window during a traffic jam, watching the passing cars with a bored ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A group of seagulls circles above a quiet beach, their calls echoing as they gl ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A calendar hangs on the wall, flipped to the current month, the days marked with various events ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A broom leans against a wall outside a locked store, its bristles worn from years ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A thermos steams beside a notebook on a wooden picnic table, the scent of hot coffee ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A train conductor checks tickets as the train rocks gently, moving toward its next stop in the city ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A person flips pancakes in a pan on a stovetop, the sizz ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A drone buzzes quietly above a grassy field, hovering just above the ground as it surveys ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A stack of folded towels rests on a hotel room bed, neatly arranged for the next guest ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A newspaper lies folded on a bench at a train platform, waiting to be picked up by someone ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A man walks through a revolving door into a tall office building, his footsteps echoing in ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A bus pulls into a station, doors opening with a hiss, passengers stepping off and others boarding ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A pair of sunglasses rests on a dashboard, sun pouring through the window and casting shadows on ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
"<s>[INST]""""""A printer hums in the corner of a quiet classroom, its pages sliding out one by one ...""""""
Is this scene happy, sad, or neutral? Answer in a single word.[/INST]",neutral,neutral
